trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_date_and_time,total_passengers,user_id,age,hour,day,weekday,large_group
729731,316501,30.2851165,-97.7436393,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 20:16:51,8,499574,18.0,20,2025-09-05,Friday,True
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:15:32,10,200982,20.0,20,2025-09-05,Friday,True
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:15:32,10,252801,20.0,20,2025-09-05,Friday,True
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:15:32,10,343219,20.0,20,2025-09-05,Friday,True
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:15:32,10,192585,20.0,20,2025-09-05,Friday,True
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:15:32,10,229739,13.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,595214,29.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,269825,24.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,88619,23.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,595213,33.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,470058,24.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,12990,,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,47455,24.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,192621,21.0,20,2025-09-05,Friday,True
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:13:41,14,595036,28.0,20,2025-09-05,Friday,True
729643,594552,30.494515,-97.9251431,30.2686635,-97.7420691,"Travis Northwest, FM-1431, Jonestown, United States, 78645","Upstairs at Caroline, East 7th Street, Austin, TX, USA",2025-09-05 20:13:15,14,594552,28.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,248616,21.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,146773,21.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,133742,22.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,90785,21.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,115906,21.0,20,2025-09-05,Friday,True
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 20:12:59,9,179986,20.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,74590,28.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,74518,28.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,50445,27.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,39364,29.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,74593,28.0,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,2595,,20,2025-09-05,Friday,True
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",2025-09-05 20:12:19,8,74597,30.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,75965,21.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,25679,,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,56091,21.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,34022,21.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,45027,21.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,45354,21.0,20,2025-09-05,Friday,True
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",2025-09-05 20:10:48,7,71053,21.0,20,2025-09-05,Friday,True
729621,568648,30.2278475,-97.7677717,30.2628309,-97.7415705,"510 Krebs Ln, Austin, TX, USA","Zanzibar, East Cesar Chavez Street, Austin, TX, USA",2025-09-05 20:08:53,8,568648,27.0,20,2025-09-05,Friday,True
729663,529626,30.3517585,-97.799796,30.3414848,-97.8042942,"Austin, United States,","Riverbend Church, North Capital of Texas Highway, Austin, TX, USA",2025-09-05 20:07:42,7,529626,38.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,97363,29.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,595685,32.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,595687,32.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,72914,30.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,595691,29.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,66678,24.0,20,2025-09-05,Friday,True
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",2025-09-05 20:07:00,10,56301,28.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,227919,21.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,222027,20.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,41917,25.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,331596,23.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,195531,21.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,197225,23.0,20,2025-09-05,Friday,True
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",2025-09-05 20:05:45,7,208777,20.0,20,2025-09-05,Friday,True
729634,20748,30.2965041,-97.7256861,30.2675879,-97.7459566,"Hancock, E 38th St, Austin, United States, 78705","Powder Room, West 5th Street, Austin, TX, USA",2025-09-05 20:01:29,10,27470,,20,2025-09-05,Friday,True
729634,20748,30.2965041,-97.7256861,30.2675879,-97.7459566,"Hancock, E 38th St, Austin, United States, 78705","Powder Room, West 5th Street, Austin, TX, USA",2025-09-05 20:01:29,10,20748,,20,2025-09-05,Friday,True
729634,20748,30.2965041,-97.7256861,30.2675879,-97.7459566,"Hancock, E 38th St, Austin, United States, 78705","Powder Room, West 5th Street, Austin, TX, USA",2025-09-05 20:01:29,10,20834,,20,2025-09-05,Friday,True
729634,20748,30.2965041,-97.7256861,30.2675879,-97.7459566,"Hancock, E 38th St, Austin, United States, 78705","Powder Room, West 5th Street, Austin, TX, USA",2025-09-05 20:01:29,10,56138,24.0,20,2025-09-05,Friday,True
729652,48360,30.2797119,-97.7068401,30.2639124,-97.729725,"East Austin, Sanchez St, Austin, United States, 78702","Inn Cahoots, East 6th Street, Austin, TX, USA",2025-09-05 20:01:19,11,48360,24.0,20,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,83751,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,328921,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,255340,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,234281,20.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,328830,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,141093,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,328832,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,249646,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,131211,24.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,134958,19.0,19,2025-09-05,Friday,True
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",2025-09-05 19:55:09,14,230186,28.0,19,2025-09-05,Friday,True
729632,594974,30.3220958,-97.7301341,30.2692894,-97.7480411,"Brentwood, W North Loop Blvd, Austin, United States, 78756","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",2025-09-05 19:54:41,6,594974,34.0,19,2025-09-05,Friday,False
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,314395,26.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595672,24.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,168131,25.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,176555,25.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,318614,26.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595040,27.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595653,25.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595655,23.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595004,27.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,595652,25.0,19,2025-09-05,Friday,True
729618,168131,30.3090592,-97.7467917,30.2521607,-97.7081982,"Rosedale, W 39 1/2 St, Austin, United States, 78756","Grizzelda's, Tillery Street, Austin, TX, USA",2025-09-05 19:51:03,12,593765,26.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,384709,38.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,364847,25.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,187347,23.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,393335,18.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,369044,18.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,295541,19.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,248579,18.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,203407,22.0,19,2025-09-05,Friday,True
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",2025-09-05 19:49:55,9,203810,20.0,19,2025-09-05,Friday,True
729578,585026,30.2441025,-97.7312863,30.2780551,-97.7500388,"Riverside, Loma Dr, Austin, United States, 78741","House Park, Shoal Creek Boulevard, Austin, TX, USA",2025-09-05 19:49:27,10,585026,25.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,529492,19.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,437782,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,161195,25.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,159688,25.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,448001,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,444038,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,212426,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,354569,21.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,448018,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,447661,18.0,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,524018,,19,2025-09-05,Friday,True
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:48:41,13,444043,18.0,19,2025-09-05,Friday,True
729619,314223,30.2534849,-97.7465203,30.2578422,-97.7263306,"South Congress, Melissa Ln, Austin, United States, 78704","Chalmers Austin, East Cesar Chavez Street, Austin, TX, USA",2025-09-05 19:46:54,7,314223,25.0,19,2025-09-05,Friday,True
729619,314223,30.2534849,-97.7465203,30.2578422,-97.7263306,"South Congress, Melissa Ln, Austin, United States, 78704","Chalmers Austin, East Cesar Chavez Street, Austin, TX, USA",2025-09-05 19:46:54,7,314217,24.0,19,2025-09-05,Friday,True
729619,314223,30.2534849,-97.7465203,30.2578422,-97.7263306,"South Congress, Melissa Ln, Austin, United States, 78704","Chalmers Austin, East Cesar Chavez Street, Austin, TX, USA",2025-09-05 19:46:54,7,321128,24.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,283389,19.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,583874,18.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,444291,20.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,590859,18.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,583449,18.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,584047,21.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,583643,18.0,19,2025-09-05,Friday,True
729617,583874,30.2851559,-97.743474,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",2025-09-05 19:45:41,14,491781,18.0,19,2025-09-05,Friday,True
